0.25I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n=100     B=100,,,,,n=100  B=200,,,,,Naive,,,,,n=200  B=100,,,,,n=200  B=200,,,,,Naive,,,,,n=100     B=100,,,,,n=100  B=200,,,,,Naive,,,,,n=200  B=100,,,,,n=200  B=200,,,,,Naive,,,,
beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi,beta0,beta1,beta2,beta3,phi
-0.715985831,-0.426174191,-0.373913818,0.441082731232987,6.57177546500129,-0.368890029,-0.28120595,-0.215410741,-0.428743919,5.14408846442117,-0.277697126,-0.057356164,-0.247721328,-0.574268152,5.84013098319369,-0.471603258,-0.247281693,-0.304026566,-0.042709382,6.67340946334378,-0.097994224,-0.164460539,-0.235474718,-0.245532075,4.94568052953772,-0.219150662,-0.277687797,-0.201203722,-0.332510383,4.70336456815861,-0.884585602,-0.527527016,-0.396883327,0.731687557319544,6.97037679365084,-0.424094511,-0.291020808,-0.237877781,-0.277648652,5.13695406447089,-0.203592168,0.00277320622515696,-0.232501095,-0.687212758,5.80678523540972,-0.548962769,-0.288624972,-0.321228294,0.0788961986964268,6.9272921324429,-0.152438311,-0.179695429,-0.253064809,-0.160001561,5.02471912358253,-0.122054838,-0.228731675,-0.162877015,-0.505283216,4.54592102684899
-0.338640305,-0.389551923,-0.106142288,-0.239929223,5.15188879005899,-0.091364937,-0.19840109,-0.228439034,-0.884885461,6.09419335544083,-0.749649808,-0.302045994,-0.443221688,0.434476866333414,7.68150713542713,-0.472628045,-0.271724357,-0.365182896,0.0347617031002977,4.56102586288863,-0.437316897,-0.335041883,-0.304493237,-0.072742346,4.83378382027908,-0.368320465,-0.183821379,-0.261434663,-0.333202842,5.53481896032154,-0.32400195,-0.429564879,-0.062615721,-0.310332156,5.31028718743082,-0.09836353,-0.198950611,-0.240324996,-0.895405423,6.131717722,-0.620502869,-0.260357768,-0.373834323,0.236479852440274,7.18762768828346,-0.491788316,-0.288410496,-0.370576064,0.0646103468385992,4.63971253422538,-0.461119852,-0.350443414,-0.295901756,-0.027181018,4.8816351162118,-0.280596186,-0.143416058,-0.216573212,-0.47966147,5.40099068575209
-0.066685125,-0.26072381,-0.132245677,-1.182863147,4.9926723363105,-0.162531196,-0.248470547,-0.159511442,-0.32959241,4.95674694226341,0.11039495364353,-0.226957626,0.0275545120496327,-0.790806619,5.00878774993029,-0.56541035,-0.256830734,-0.361381594,-0.025222756,6.10406693395947,-0.024204167,-0.129656553,-0.181894967,-0.35649769,4.65279616342648,-0.317762291,-0.31285281,-0.17884554,-0.267346451,4.72435815045386,-0.009162357,-0.248962294,-0.092130738,-1.35045128,4.99529659443369,-0.269506462,-0.282347313,-0.222591381,-0.187281306,5.09612314363064,0.112306822561793,-0.207411941,0.00147555343850912,-0.780283266,4.96165836802468,-0.700881798,-0.297572404,-0.41526112,0.159299556334048,6.2732176424576,-0.028114613,-0.116898084,-0.182217716,-0.355695965,4.63352056986471,-0.206661859,-0.253147689,-0.129847584,-0.445180573,4.5206140950312
-0.262433839,-0.271277393,-0.249492073,-0.030924455,5.23817860851665,-0.091637521,-0.106880208,-0.283763475,-0.187886358,4.05391008569616,-1.044458166,-0.296537391,-0.491062625,0.556624612245449,6.29728736969729,-0.189824537,-0.258539766,-0.316763404,-0.323248431,5.14039868617056,-0.081118634,-0.271375054,-0.150769102,-0.544609792,4.25484773913725,-0.460992919,-0.364191378,-0.278904136,0.091241984454721,5.04927652750495,-0.349636505,-0.307219078,-0.269404289,0.0867187631976826,5.47461762445325,-0.112664997,-0.05044657,-0.338378894,-0.180365481,4.11402358743208,-0.921993425,-0.212396203,-0.438084601,0.329427881343609,6.10314447466962,-0.253204795,-0.281152633,-0.351591359,-0.203181138,5.40759364037654,-0.104079583,-0.27831011,-0.158725299,-0.521179955,4.29971213891854,-0.312009951,-0.285197514,-0.217553912,-0.164466773,4.84744389421839
-0.304046953,-0.178467392,-0.309082922,-0.08512383,6.19050097227414,-0.156829695,-0.21774908,-0.199496089,-0.016642565,6.26763219362984,-0.222006909,-0.287386891,-0.343851941,0.102779725291233,4.79310394262794,-0.135542327,-0.186090831,-0.164468926,-0.4408626,4.99780950452901,-0.330616036,-0.336712837,-0.167185631,-0.267666767,5.44395989332069,-0.367277075,-0.2485134,-0.270130404,-0.161627261,4.78176561662713,-0.324268391,-0.168912422,-0.34265995,-0.054847959,6.23033882344116,-0.330974525,-0.257677814,-0.309732972,0.270285575262345,6.55726312758287,-0.10560774,-0.221872018,-0.273965539,-0.138937174,4.84896543138301,-0.163166164,-0.164499643,-0.203609977,-0.394649433,5.03586862083495,-0.379440719,-0.361958521,-0.174578756,-0.236484304,5.51322234202889,-0.26147059,-0.210419399,-0.222492983,-0.318033804,4.67441017962352
-0.039720491,-0.241224277,-0.219859507,-0.575011185,4.99030527852284,-0.588681965,-0.314568117,-0.355253912,0.311383526175355,4.72804170959031,-0.412479731,-0.27340596,-0.298468487,-0.058097788,5.38696115967784,-0.171716925,-0.236488472,-0.270728802,-0.447663556,6.15085675509387,-0.202589426,-0.259551219,-0.229455247,-0.306358757,5.60207351174066,-0.147824291,-0.175046338,-0.241817012,-0.424880605,5.336536812,0.0471204481980499,-0.210404054,-0.180610673,-0.701361104,4.84393130689196,-0.677310341,-0.388369688,-0.425832273,0.441576086342995,4.92204812151761,-0.366989934,-0.270184914,-0.245263106,-0.175923464,5.30549708935686,-0.16337363,-0.244199305,-0.272479097,-0.442615683,6.21910018579321,-0.22617939,-0.256328973,-0.237030183,-0.284078113,5.53457040821835,-0.088680495,-0.148089424,-0.210546803,-0.526778625,5.23480366315846
-0.325815985,-0.368811227,-0.232559952,-0.207483619,5.05169300456285,-0.099023406,-0.226799403,-0.211781202,-0.466493853,5.4977981423393,-0.435641094,-0.239579879,-0.391998754,0.0159802723098029,5.10531025673825,-0.141154572,-0.122189332,-0.236387564,-0.648781439,5.36899308680159,-0.424702942,-0.327986539,-0.195894027,-0.003715531,4.70478165229417,-0.377650533,-0.18298997,-0.413164925,-0.374006038,6.63194442762805,-0.347159494,-0.399898468,-0.210991059,-0.200085624,5.02421324639279,-0.178693113,-0.268052335,-0.242391149,-0.370786309,5.62725360547781,-0.330873863,-0.188776352,-0.341948681,-0.147706682,4.98179039942999,-0.072647423,-0.111625424,-0.197087389,-0.753751639,5.25307016299393,-0.413258034,-0.318389098,-0.190589627,-0.052163403,4.62789268733107,-0.35688458,-0.158612457,-0.388535626,-0.454497199,6.52004191957066
-0.414668683,-0.394219039,-0.173333915,0.330862823808863,5.3185036114022,-0.39107172,-0.272362583,-0.274904315,-0.39705596,6.10032675976278,-0.471583034,-0.373912013,-0.150113638,0.0470437375880923,5.8602843015485,-0.452432631,-0.345861098,-0.356067757,-0.001973806,6.24677406537621,-0.092544646,-0.153873769,-0.247461183,-0.440520871,4.97125183201847,-0.397220057,-0.212534271,-0.280510104,-0.170680217,5.25912794915218,-0.419395345,-0.434135235,-0.128569506,0.338348673863014,5.38046922932919,-0.501567131,-0.336149777,-0.295026103,-0.334723286,6.3313813249863,-0.386034094,-0.329666598,-0.11943945,-0.072391596,5.69398853077108,-0.435809344,-0.328533991,-0.380014852,0.00469015230981415,6.20729863745126,-0.021407936,-0.115405259,-0.216154546,-0.551779586,4.82420558623495,-0.36881533,-0.195789209,-0.259830984,-0.234260367,5.25890377021791
-0.399876166,-0.384645238,-0.175863557,-0.028735379,6.47175352652552,-0.165462185,-0.27201522,-0.179432153,-0.256563705,4.64078686121185,-0.07320781,-0.097461305,-0.174473069,-0.455121998,4.99072886183827,-0.237570063,-0.117868773,-0.280491838,-0.300332963,5.91864844945726,-0.262286829,-0.225823096,-0.266261572,-0.418086144,5.59013867392466,-0.382534301,-0.286121899,-0.304391829,-0.079580449,5.27823220391203,-0.442427321,-0.426202665,-0.182012555,0.00477853223669226,6.55332250243602,-0.330932694,-0.348580428,-0.218327586,-0.1380529,4.88816701151491,-0.050921954,-0.092783105,-0.164598481,-0.490081639,5.00724739495098,-0.227199473,-0.092550178,-0.291808143,-0.304268419,5.87248530899846,-0.276083891,-0.241071718,-0.259269447,-0.390896251,5.61766576291537,-0.286823511,-0.231459463,-0.26490967,-0.235342601,5.0860741826629
0.320456722905663,-0.018542758,-0.097424844,-1.034933359,4.89838617182789,-0.021913406,-0.1271986,-0.269250777,-0.335115454,4.0004996910118,-0.288588989,-0.188288148,-0.218627594,-0.318151219,5.06702041854357,-0.081858744,-0.259246611,-0.101199759,-0.583760634,4.74469510158741,-0.255025189,-0.289769607,-0.219100887,-0.334985237,4.76768255792264,-0.246153334,-0.328806807,-0.261000486,-0.084876798,4.27136434562524,0.277186307680445,-0.039778468,-0.114521912,-0.937351118,4.90978067961511,-0.000556643,-0.087599405,-0.313155333,-0.387164158,4.06262521886312,-0.23630006,-0.156762912,-0.198083217,-0.39761967,5.02798574758436,-0.070421326,-0.260224482,-0.084924719,-0.617239479,4.73565271227396,-0.367710634,-0.35084555,-0.249775675,-0.138162286,4.90868761638474,-0.149731934,-0.269053092,-0.23024002,-0.215541495,4.09007762666781
-0.187595144,-0.076843114,-0.205256759,-0.598336424,7.42413026735056,-0.473357081,-0.326353202,-0.343104376,0.199657633594163,6.40888515164037,-0.358751436,-0.21483405,-0.364076446,-0.386716707,5.91736042119423,-0.449931734,-0.360213327,-0.370117123,0.0296637474912652,4.46771911645975,-0.444755518,-0.34438456,-0.262368383,0.0402073924626556,4.50017490174564,-0.19880083,-0.216873208,-0.224258102,-0.551904012,5.47331200292041,-0.234050769,-0.133758697,-0.155891517,-0.510683891,7.10931284542097,-0.496541597,-0.367513207,-0.355919038,0.245871614987132,6.44924602321778,-0.294084885,-0.204337363,-0.321762785,-0.526771507,5.8478512191904,-0.701269739,-0.507654749,-0.427292922,0.244111599037714,4.87153320224629,-0.531559837,-0.42124417,-0.262788201,0.130128188400884,4.65729898859573,-0.035202298,-0.138921116,-0.16795762,-0.799161076,5.26597887822829
-0.024818319,-0.106064189,-0.322365686,-0.371856581,4.95968144367785,-0.253763552,-0.197438608,-0.238544357,-0.410525383,5.83202042576899,-0.20459376,-0.304598135,-0.135845509,-0.384237041,4.98208515403609,-0.014805333,-0.165715773,-0.224573863,-0.245557792,4.23033751996683,-0.304628274,-0.257193802,-0.277193325,-0.162681798,5.56052464923392,-0.285487471,-0.211808432,-0.257254112,-0.066692266,5.58594936304372,-0.072835456,-0.169483013,-0.333524718,-0.244265818,5.06095487541307,-0.255695019,-0.18336384,-0.249775831,-0.396825502,5.77779656041007,-0.149762886,-0.277143257,-0.109620434,-0.472061754,4.96607822098136,0.00778227451544012,-0.13513513,-0.23345438,-0.268595114,4.18505483391398,-0.284191695,-0.219469454,-0.295192368,-0.208141457,5.58955036918029,-0.270125979,-0.212973082,-0.237523072,-0.111611613,5.60174743404206
0.232801447954219,-0.219535428,0.0303908816075066,-1.078995988,4.32061736011035,-0.232504373,-0.087968272,-0.296684054,-0.653674186,4.72288912051312,-0.408112549,-0.343811389,-0.198047139,0.0711696174751012,4.61783182997688,-0.587893659,-0.307473516,-0.335914952,0.115668610155542,6.15814970138834,0.0405566332660713,-0.312897194,-0.041421044,-0.424600607,4.45219965248904,-0.358342906,-0.212637407,-0.259082349,-0.120882188,6.14793519399302,0.266859683689596,-0.185779213,0.0266839997530024,-1.138201722,4.23675382516046,-0.169487158,-0.024537128,-0.302333231,-0.766912529,4.71670627830201,-0.235373278,-0.239449193,-0.147694887,-0.193881132,4.3667829067996,-0.620956931,-0.335429036,-0.341258402,0.144090311324308,6.34958108402102,0.0631284204827371,-0.312410669,-0.030621444,-0.427976114,4.42878015400278,-0.283654178,-0.174098581,-0.23475104,-0.249635099,5.9944781491617
0.135798560625888,-0.075619949,-0.175832301,-0.550087417,5.45592590288457,-0.303995598,-0.148197611,-0.250235673,-0.373639282,5.49529392231043,-0.419916653,-0.303885277,-0.213550983,-0.059328889,4.09006631728597,-0.069394424,-0.205438966,-0.184830137,-0.330671177,4.73750619242927,-0.4233939,-0.294521046,-0.322137157,0.193734198200711,4.0139871115874,-0.484357343,-0.439454697,-0.21698628,0.108088847383412,4.51144444636903,0.087283142287813,-0.086446336,-0.210822923,-0.480280345,5.54866371533426,-0.284341409,-0.109439182,-0.283458551,-0.424039291,5.54183323598232,-0.358053218,-0.291247234,-0.178543999,-0.141548377,4.02158627047497,-0.074074582,-0.201614578,-0.198536731,-0.308391923,4.71250455100244,-0.467772269,-0.327470408,-0.303050929,0.247511877021031,4.07530882398064,-0.324689514,-0.369090253,-0.157444552,-0.14964711,4.27104926967251
-0.339602259,-0.391097182,-0.335441936,0.238763554460963,5.22675161174987,-0.396844571,-0.16731191,-0.445307707,-0.006241461,4.1327077679779,0.0564103147474384,-0.139826285,-0.180043994,-1.060637828,5.82059209319972,0.0109414418289642,-0.079474648,-0.248078291,-0.457813236,3.93991285429479,-0.199871407,-0.256864216,-0.277055145,-0.106441647,5.14595403017664,-0.230364622,-0.176905387,-0.327560698,-0.309930693,4.98862751068738,-0.347423524,-0.429716894,-0.35477998,0.28188015333425,5.297232913,-0.443183612,-0.201258795,-0.450704087,0.121126281418282,4.19505057458018,0.0876302751856936,-0.117890596,-0.173220618,-1.128733237,5.80269992043953,0.0283558964161539,-0.029065128,-0.273631554,-0.527255135,3.95115007829021,-0.164329453,-0.236382325,-0.260908194,-0.148074064,5.05966058283258,-0.136071414,-0.148930568,-0.263782773,-0.444482607,4.81792563449038
-0.201182717,-0.295913253,-0.046988873,-0.643808935,8.6024798895266,-0.209701443,-0.300354064,-0.18514388,-0.436008371,5.90756330171166,-0.137805582,-0.258805358,-0.283685593,-0.13280936,5.19379517333353,-0.249802977,-0.192879632,-0.32579745,-0.378722339,5.17784673758602,-0.202274373,-0.201308804,-0.199339169,-0.51059331,5.43034284914458,-0.139978018,-0.288336762,-0.215035467,0.0310406570010312,4.66302469247069,-0.212834689,-0.322924542,-0.030353078,-0.646293205,8.88861654765359,-0.231600043,-0.309404936,-0.18141585,-0.414588969,5.95410160185754,-0.038870794,-0.190793759,-0.255443276,-0.264311638,5.00721042458136,-0.214627575,-0.175743805,-0.314441873,-0.44064701,5.15194483130935,-0.270077031,-0.22736056,-0.228681633,-0.40206403,5.56176571407054,-0.056811837,-0.217351524,-0.184678717,-0.11605053,4.51065454233083
-0.090194948,-0.304199171,-0.059041724,-0.596093444,5.39969949882354,-0.226947568,-0.326872034,-0.207260423,-0.385036198,6.03515931685746,-0.206923825,-0.226918801,-0.261160205,-0.261710113,5.84575103813215,-0.19027491,-0.275589652,-0.223374875,-0.363669785,4.407371927,-0.26080551,-0.257344359,-0.262019719,-0.224407427,5.69549380023839,0.0729189165016245,-0.083932134,-0.232336295,-0.849333239,4.57400609974887,-0.199076886,-0.365050323,-0.073613514,-0.403657397,5.59747561775025,-0.355307736,-0.397635422,-0.233207964,-0.212000629,6.25882026587831,-0.202590951,-0.242143985,-0.246299818,-0.262331367,5.90935931441824,-0.161917501,-0.257312142,-0.234112125,-0.374186099,4.35795972705878,-0.331625376,-0.289560303,-0.283654521,-0.126834708,5.85324764329325,0.163323500326472,-0.058005513,-0.172725683,-1.003974997,4.43503380470062
0.150538722674841,-0.091338652,-0.135266689,-0.942617166,4.48045844333567,-0.277842258,-0.225976518,-0.275950626,-0.19735096,5.20830830882681,-0.182522435,-0.160102833,-0.329757445,-0.155239181,5.47827879002489,-0.006790976,-0.17290688,-0.119778027,-0.62437193,4.72674653226527,-0.072658039,-0.189202557,-0.121305903,-0.78505496,4.8447406149359,-0.423353327,-0.312407406,-0.246953309,0.100815304267901,4.98553166843369,0.224560242880036,-0.072201217,-0.09814617,-1.072694512,4.43510632898191,-0.23305157,-0.215622723,-0.230202498,-0.252568454,5.07994289080729,-0.105972228,-0.130922047,-0.282355182,-0.302958061,5.25756663815423,0.00517972214192634,-0.172513017,-0.11198286,-0.62152537,4.71471887261535,-0.060888906,-0.180675614,-0.120876705,-0.789287405,4.8304370569942,-0.367523166,-0.285541989,-0.224344994,-0.004362771,4.87932491143736
-0.02013113,-0.290231278,-0.173083517,-0.64512375,5.15817926741461,-0.298333397,-0.228272529,-0.289480465,-0.250950955,5.02599082178244,-0.156864799,-0.248878974,-0.079181876,-0.598086213,4.07219921952025,-0.357270502,-0.254874969,-0.333732082,0.035708711501201,5.23279744166914,-0.474323882,-0.278854334,-0.39667551,0.203250103563801,6.16413256370281,-0.465608056,-0.358551271,-0.261896736,0.215371733499619,4.86023312970693,0.0655172992685538,-0.26259155,-0.123451715,-0.783133494,5.00217024817815,-0.346494298,-0.283767106,-0.276251841,-0.175392513,5.10062576251685,-0.074937828,-0.184862662,-0.066626919,-0.724726575,4.01521727653856,-0.343710837,-0.266908504,-0.31644559,-0.007275712,5.26692981392464,6.3857776474854,-1.22845469,-4.236278116,-179.5792687,170.611631145108,-0.320799883,-0.29194842,-0.196633842,-0.001274753,4.54876166293495
-0.430943473,-0.470660415,-0.190017348,-0.054062178,5.11117166667546,0.124957941683375,-0.263854682,-0.094859767,-0.628095581,3.96636667340062,-0.451973981,-0.326201373,-0.233776593,0.0607511983300033,7.49715154058576,-0.257116685,-0.295371285,-0.207992767,-0.875388737,6.31152134298313,-0.228997196,-0.332579056,-0.309242995,-0.387710241,6.21403330659605,-0.271650728,-0.274351879,-0.243838825,-0.017854356,4.67289615553274,-0.505289172,-0.534073588,-0.162559682,-0.014825586,5.14257961869352,0.112198063149755,-0.270907129,-0.104818912,-0.616538248,4.01214960435434,-0.343158981,-0.270797332,-0.203093779,-0.136807177,7.07491292830216,-0.284135648,-0.311419319,-0.208220885,-0.829226398,6.32999447385888,-0.200125272,-0.329749684,-0.293667647,-0.394490359,6.20123538036763,-0.183839741,-0.253602712,-0.195685015,-0.158151941,4.55706672361932
-0.41700993,-0.297801819,-0.415408727,0.214829335120776,5.04217053833948,-0.179252075,-0.085938758,-0.31076745,-0.652930244,7.21458085020815,0.00346569963636122,-0.070026647,-0.190183727,-0.559156719,4.62744560230997,-0.226183558,-0.294101492,-0.196957741,-0.276532319,5.00904328959262,-0.386985508,-0.294712511,-0.248386646,-0.006342336,6.5484899961123,-0.141059466,-0.216218746,-0.161589152,-0.456815568,5.11619338165904,-0.570109675,-0.39240446,-0.451951568,0.446778889899782,5.28865063132837,-0.174501561,-0.100310348,-0.296636296,-0.677954541,7.18006348043869,0.0975356830899027,-0.03899149,-0.125118379,-0.700944827,4.49631348325831,-0.222890984,-0.299642483,-0.177412917,-0.287155295,5.04176704014033,-0.386918153,-0.273804042,-0.259381738,-0.029480393,6.58771007809621,-0.101872851,-0.195250285,-0.146133535,-0.520032366,5.08680524033055
-0.425611233,-0.287930054,-0.23342708,-0.553023072,6.68395164026685,-0.372146789,-0.307236791,-0.318952336,-0.125624108,7.62384613474179,-0.385109388,-0.381065915,-0.305931231,0.0172026770607535,4.01342876677362,-0.102825467,-0.093149247,-0.197669414,-0.530983962,5.77179417323998,-0.313334198,-0.174488749,-0.275189747,-0.306456246,4.2368296015671,-0.17089496,-0.259477078,-0.237804527,-0.295461254,4.07543589416554,-0.343555532,-0.26184952,-0.188401069,-0.699158993,6.5790001191566,-0.34548939,-0.322168927,-0.30606883,-0.159824809,7.92856532203166,-0.312889431,-0.342312591,-0.281938565,-0.142083102,3.99272990041011,-0.119259311,-0.085805612,-0.214040275,-0.522181385,5.83917114201105,-0.340420043,-0.190135312,-0.304039829,-0.252209056,4.29465735428038,-0.076398499,-0.22007861,-0.180152553,-0.443471567,3.98391759636103
-0.410228065,-0.444858216,-0.229380657,0.357628555127639,3.79388353378439,-0.066095186,-0.150516198,-0.235144317,-0.621559378,5.0954080345327,-0.18384011,-0.295893178,-0.181226173,-0.794943825,5.02753956124559,-0.16660965,-0.249870868,-0.28550391,-0.308782652,5.97122228619927,-0.180200492,-0.33630917,-0.106032848,-0.345054051,5.5905953038768,-0.316319526,-0.201032415,-0.385529412,-0.160198167,4.77330272973401,-0.34323509,-0.434662993,-0.17550843,0.216085376286618,3.72023068495635,-0.092025666,-0.171470262,-0.230599846,-0.573284834,5.13603349893436,-0.110147005,-0.243978049,-0.179337088,-0.891398053,4.95757186659925,-0.199964346,-0.272121676,-0.295810859,-0.260579886,6.06512497505787,-0.180728479,-0.348255987,-0.095172083,-0.343312687,5.64835679060894,-0.181076207,-0.146956049,-0.31988381,-0.388715974,4.60295608032808
-0.145002708,-0.218136446,-0.255291772,-0.232383787,4.7734201178345,-0.404839281,-0.181071953,-0.563675156,-0.244098871,5.16351517478469,-0.052761264,-0.289430122,-0.102318489,-0.438791682,5.90445978320836,-0.435127631,-0.327638928,-0.405057789,0.0438231202286661,4.56807880997711,-0.185957167,-0.290874883,-0.237274942,-0.18235934,5.09883001719618,-0.296738729,-0.307652146,-0.232565535,-0.202751811,5.07122924714805,-0.209643543,-0.252147176,-0.271006683,-0.137209562,4.91118990129283,-0.436156607,-0.221689154,-0.594739009,-0.198441132,5.24410310463335,-0.023240727,-0.269494211,-0.09058217,-0.47729656,5.80722753627997,-0.559760013,-0.350656728,-0.480033268,0.179614563190835,4.71882078607737,-0.153282307,-0.264568725,-0.226130889,-0.211971697,4.94975013126788,-0.176972719,-0.257220618,-0.178044882,-0.424653888,4.87290435387641
-0.135669007,-0.275913856,-0.209480142,-0.699745881,5.28602405291224,-0.159956117,-0.1803937,-0.279045969,-0.247960199,4.71025011071794,-0.080709323,-0.258623949,-0.065155621,-0.270263038,4.45746773896778,-0.422243306,-0.323483969,-0.18502358,-0.116619347,4.87935964347866,-0.401691104,-0.358798894,-0.251945075,0.0597555800726328,5.00496452644844,-0.186417615,-0.180859651,-0.297622435,-0.279644396,6.60285006704257,-0.084457906,-0.240159573,-0.213853648,-0.78044193,5.25682630452691,-0.165312441,-0.136846032,-0.326521495,-0.279530455,4.76864281564268,-0.042477431,-0.213946906,-0.071604672,-0.317093206,4.39814664598527,-0.527014231,-0.376607373,-0.2046789,0.0293428283342448,4.99914614292913,-0.528175946,-0.404348607,-0.333916111,0.281296908752112,5.19659417531249,-0.112161549,-0.13999625,-0.265684832,-0.458165947,6.56112136326312
-0.100539973,-0.216816353,-0.129891744,-0.251667151,4.81110462727595,-0.127337616,-0.293855389,-0.143995396,-0.444892797,4.74497670760722,-0.377879089,-0.175023303,-0.29427289,0.144733653001196,5.04604669412869,-0.110370746,-0.278315505,-0.15641385,-0.549408338,5.11237952310642,-0.258156726,-0.336521849,-0.234639499,-0.073249561,5.14020084824418,-0.18877546,-0.196073272,-0.303191447,-0.125963321,3.82761411913387,-1.09E-05,-0.143615381,-0.121266956,-0.391958174,4.57743186933878,-0.046221779,-0.242675385,-0.137914929,-0.595310999,4.65842897065552,-0.35363168,-0.163308354,-0.263904625,0.0786187810284477,5.0544212409462,-0.098787393,-0.279987752,-0.161894833,-0.559143598,5.14764961371033,-0.250650252,-0.344002313,-0.228031496,-0.132294285,5.21271692509317,-0.120757686,-0.166967608,-0.26580139,-0.246863576,3.75657195094271
-0.412411829,-0.245631784,-0.315814781,-0.439429998,6.37061961866346,-0.325849071,-0.206078435,-0.289465604,-0.334361334,6.81647558535695,-0.486442465,-0.326201797,-0.211837359,0.0125852462838671,5.86331662368769,-0.593915151,-0.370555253,-0.346640676,0.235788889251573,5.02786082484691,-0.406526862,-0.334919718,-0.294556264,-0.046381051,5.29458011207824,-0.118538487,-0.215755649,-0.211956479,-0.417292227,4.54563305808197,-0.450750024,-0.2927629,-0.290739744,-0.381167445,6.31709688582965,-0.316727155,-0.234853763,-0.259092469,-0.367806174,6.95079437010176,-0.354597495,-0.263456261,-0.142764444,-0.209172811,5.6309141192082,-0.575238667,-0.343451216,-0.357731442,0.179089713199111,4.92970155744537,-0.417604871,-0.35429501,-0.270746609,-0.034308631,5.3611284940874,-0.042551189,-0.172553745,-0.180843386,-0.548745916,4.46828951098249
-0.06767735,-0.246737242,-0.153875636,-0.642691404,5.34772206906152,-0.180555709,-0.148826912,-0.268027553,-0.311678237,5.57566843979917,-0.104141762,-0.191725676,-0.125423544,-0.503805667,4.72187179615645,-0.283096385,-0.102459847,-0.369364666,-0.389418342,5.96161767460897,-0.383756048,-0.222978939,-0.299161598,0.046725771753897,6.05594057132819,-0.242303519,-0.307013924,-0.202363192,-0.481805796,5.78259035919757,-0.2219676,-0.282366185,-0.220463519,-0.4220224,5.65127276982857,-0.441807629,-0.285132255,-0.422995308,0.205792467861219,5.60312968056797,-0.020760342,-0.144222157,-0.082083011,-0.657227075,4.62539619196505,-0.28516718,-0.079964406,-0.384479153,-0.431604488,6.06731907147107,-0.427090386,-0.232468615,-0.317304577,0.111851591631546,6.29939511465295,-0.127357991,-0.246435136,-0.151410796,-0.659484957,5.54248118994767
-0.45526441,-0.51187691,-0.079107708,0.275393826674911,4.68419732080906,-0.33501553,-0.409859979,-0.210977688,-0.078011284,4.85994586074145,-0.485302842,-0.431311398,-0.089880234,-0.198259652,7.16911728668677,-0.138952736,-0.13961709,-0.218930018,-0.560974489,5.47623407692337,-0.238004924,-0.206318118,-0.21036223,-0.350247211,5.47865560712421,-0.522695979,-0.44286008,-0.273464527,-0.15581034,5.71876694134859,-0.651736112,-0.686738161,-0.018535128,0.565798660184994,5.22081261262488,-0.440000466,-0.495503645,-0.226730172,0.064601692618888,5.12072465697781,-0.418780038,-0.381721225,-0.069406347,-0.276821954,6.997110904,-0.133127051,-0.115518546,-0.224374654,-0.553993212,5.44561562011913,-0.224096627,-0.227599016,-0.179976505,-0.363041703,5.45291399519319,-0.417281779,-0.359304332,-0.253810995,-0.34613944,5.42495002180825
-0.35235763,-0.199821715,-0.333463843,-0.365363125,5.58250016451723,0.0929520052406397,-0.127961251,-0.154687441,-0.506318485,4.82759939448647,-0.234260158,-0.31781602,-0.17929663,-0.306505301,5.65742182709893,-0.47185656,-0.408555763,-0.260317845,0.0896810809766167,4.33736312763447,-0.36402268,-0.258224605,-0.260180364,-0.019416645,4.39663789199808,-0.153863298,-0.241540094,-0.256412677,-0.108529453,4.13485779190456,-0.432286666,-0.205387278,-0.377913,-0.312299417,5.70530570419895,0.0750522806690486,-0.134753894,-0.154945286,-0.489377183,4.86261378699206,-0.20093424,-0.308096242,-0.153440565,-0.408317355,5.66633781602762,-0.528559394,-0.427934068,-0.278554745,0.199042151163191,4.39019941770649,-0.35490285,-0.264003415,-0.256286959,-0.016442959,4.3443027598154,-0.047418537,-0.202274756,-0.186657062,-0.282951982,3.98770188551643
-0.323338375,-0.206646766,-0.334787542,-0.547874864,7.40973341033461,-0.255052293,-0.245797426,-0.224207253,-0.194992854,3.91986070752476,-0.263570105,-0.325821288,-0.168571925,-0.629107459,6.47230096286339,-0.126482581,-0.173521186,-0.220286809,-0.586528622,4.76073693797824,-0.381731617,-0.260021618,-0.287248658,0.0119799303571281,5.20159482389999,-0.238598662,-0.219051965,-0.230989328,-0.633027791,5.83474812524664,-0.256651244,-0.183878916,-0.314882687,-0.645878131,7.35699062432943,-0.233633998,-0.235417616,-0.210160779,-0.257697811,3.90834270515455,-0.207265094,-0.30355583,-0.146896972,-0.745892532,6.31314759847841,-0.103599485,-0.154078208,-0.213613338,-0.610899499,4.72070148699942,-0.414722061,-0.280463738,-0.294146738,0.0869328184893536,5.22040035149347,-0.145506652,-0.185364539,-0.182548792,-0.791460333,5.64716610294652
